"Time stamp","Interruptor Principal   ()"
"2019-01-05 05:00","0.9235"
"2019-01-05 05:15","0.9065"
"2019-01-05 05:30","0.9139"
"2019-01-05 05:45","0.9248"
"2019-01-05 06:00","0.9114"
"2019-01-05 06:15","0.9146"
"2019-01-05 06:30","0.9222"
"2019-01-05 06:45","0.9169"
"2019-01-05 07:00","0.9243"
"2019-01-05 07:15","0.9104"
"2019-01-05 07:30","0.9158"
"2019-01-05 07:45","0.9231"
"2019-01-05 08:00","0.9244"
"2019-01-05 08:15","0.9159"
"2019-01-05 08:30","0.914"
"2019-01-05 08:45","0.9129"
"2019-01-05 09:00","0.8886"
"2019-01-05 09:15","0.905"
"2019-01-05 09:30","0.9097"
"2019-01-05 09:45","0.954"
"2019-01-05 10:00","0.9793"
"2019-01-05 10:15","0.9745"
"2019-01-05 10:30","0.9638"
"2019-01-05 10:45","0.957"
"2019-01-05 11:00","0.9398"
"2019-01-05 11:15","0.8904"
"2019-01-05 11:30","0.8784"
"2019-01-05 11:45","0.8756"
"2019-01-05 12:00","0.8829"
"2019-01-05 12:15","0.9304"
"2019-01-05 12:30","0.9304"
"2019-01-05 12:45","0.961"
"2019-01-05 13:00","0.9648"
"2019-01-05 13:15","0.9605"
"2019-01-05 13:30","0.9665"
"2019-01-05 13:45","0.9563"
"2019-01-05 14:00","0.9793"
"2019-01-05 14:15","0.983"
"2019-01-05 14:30","0.9786"
"2019-01-05 14:45","0.9657"
"2019-01-05 15:00","0.9609"
"2019-01-05 15:15","0.9787"
"2019-01-05 15:30","0.9763"
"2019-01-05 15:45","0.9672"
"2019-01-05 16:00","0.9821"
"2019-01-05 16:15","0.9693"
"2019-01-05 16:30","0.9718"
"2019-01-05 16:45","0.9631"
"2019-01-05 17:00","0.9736"
"2019-01-05 17:15","0.954"
"2019-01-05 17:30","0.9779"
"2019-01-05 17:45","0.9632"
"2019-01-05 18:00","0.9761"
"2019-01-05 18:15","0.9683"
"2019-01-05 18:30","0.9719"
"2019-01-05 18:45","0.9821"
"2019-01-05 19:00","0.972"
"2019-01-05 19:15","0.9441"
"2019-01-05 19:30","0.9885"
"2019-01-05 19:45","0.9634"
"2019-01-05 20:00","0.9704"
"2019-01-05 20:15","0.9257"
"2019-01-05 20:30","0.9302"
"2019-01-05 20:45","0.9499"
"2019-01-05 21:00","0.9197"
"2019-01-05 21:15","0.8766"
"2019-01-05 21:30","0.871"
"2019-01-05 21:45","0.8689"
"2019-01-05 22:00","0.8602"
"2019-01-05 22:15","0.8705"
"2019-01-05 22:30","0.8642"
"2019-01-05 22:45","0.8726"
"2019-01-05 23:00","0.8801"
"2019-01-05 23:15","0.8839"
"2019-01-05 23:30","0.9043"
"2019-01-05 23:45","0.9011"
"2019-01-06 00:00","0.8715"
"2019-01-06 00:15","0.8694"
"2019-01-06 00:30","0.8768"
"2019-01-06 00:45","0.8623"
"2019-01-06 01:00","0.8702"
"2019-01-06 01:15","0.868"
"2019-01-06 01:30","0.8733"
"2019-01-06 01:45","0.8685"
"2019-01-06 02:00","0.869"
"2019-01-06 02:15","0.8691"
"2019-01-06 02:30","0.8657"
"2019-01-06 02:45","0.8643"
"2019-01-06 03:00","0.866"
"2019-01-06 03:15","0.8911"
"2019-01-06 03:30","0.8725"
"2019-01-06 03:45","0.8468"
"2019-01-06 04:00","0.8553"
"2019-01-06 04:15","0.8565"
"2019-01-06 04:30","0.8576"
"2019-01-06 04:45","0.8439"
"2019-01-06 05:00","0.8543"
"2019-01-06 05:15","0.8693"
"2019-01-06 05:30","0.9071"
"2019-01-06 05:45","0.8911"
"2019-01-06 06:00","0.886"
"2019-01-06 06:15","0.888"
"2019-01-06 06:30","0.9087"
"2019-01-06 06:45","0.8719"
"2019-01-06 07:00","0.9039"
"2019-01-06 07:15","0.9062"
"2019-01-06 07:30","0.9189"
"2019-01-06 07:45","0.9013"
"2019-01-06 08:00","0.8942"
"2019-01-06 08:15","0.8881"
"2019-01-06 08:30","0.8829"
"2019-01-06 08:45","0.9525"
"2019-01-06 09:00","0.9749"
"2019-01-06 09:15","0.9391"
"2019-01-06 09:30","0.9739"
"2019-01-06 09:45","0.9645"
"2019-01-06 10:00","0.9674"
"2019-01-06 10:15","0.9854"
"2019-01-06 10:30","0.989"
"2019-01-06 10:45","0.9441"
"2019-01-06 11:00","0.9593"
"2019-01-06 11:15","0.9764"
"2019-01-06 11:30","0.9767"
"2019-01-06 11:45","0.9042"
"2019-01-06 12:00","0.9076"
"2019-01-06 12:15","0.8858"
"2019-01-06 12:30","0.9274"
"2019-01-06 12:45","0.9379"
"2019-01-06 13:00","0.9401"
"2019-01-06 13:15","0.9459"
"2019-01-06 13:30","0.9625"
"2019-01-06 13:45","0.9493"
"2019-01-06 14:00","0.9454"
"2019-01-06 14:15","0.9474"
"2019-01-06 14:30","0.9716"
"2019-01-06 14:45","0.9521"
"2019-01-06 15:00","0.9359"
"2019-01-06 15:15","0.9518"
"2019-01-06 15:30","0.966"
"2019-01-06 15:45","0.9437"
"2019-01-06 16:00","0.9535"
"2019-01-06 16:15","0.9687"
"2019-01-06 16:30","0.9582"
"2019-01-06 16:45","0.9287"
"2019-01-06 17:00","0.9578"
"2019-01-06 17:15","0.9435"
"2019-01-06 17:30","0.9652"
"2019-01-06 17:45","0.9439"
"2019-01-06 18:00","0.9443"
"2019-01-06 18:15","0.9437"
"2019-01-06 18:30","0.9663"
"2019-01-06 18:45","0.945"
"2019-01-06 19:00","0.8958"
"2019-01-06 19:15","0.9406"
"2019-01-06 19:30","0.9266"
"2019-01-06 19:45","0.9816"
"2019-01-06 20:00","0.991"
"2019-01-06 20:15","0.9831"
"2019-01-06 20:30","0.9956"
"2019-01-06 20:45","0.9909"
"2019-01-06 21:00","0.9831"
"2019-01-06 21:15","0.9755"
"2019-01-06 21:30","0.9371"
"2019-01-06 21:45","0.9592"
"2019-01-06 22:00","0.9424"
"2019-01-06 22:15","0.8837"
"2019-01-06 22:30","0.8876"
"2019-01-06 22:45","0.8791"
"2019-01-06 23:00","0.8842"
"2019-01-06 23:15","0.9003"
"2019-01-06 23:30","0.916"
"2019-01-06 23:45","0.9218"
"2019-01-07 00:00","0.8912"
"2019-01-07 00:15","0.8873"
"2019-01-07 00:30","0.8784"
"2019-01-07 00:45","0.8863"
"2019-01-07 01:00","0.8844"
"2019-01-07 01:15","0.8811"
"2019-01-07 01:30","0.8863"
"2019-01-07 01:45","0.892"
"2019-01-07 02:00","0.889"
"2019-01-07 02:15","0.8842"
"2019-01-07 02:30","0.8856"
"2019-01-07 02:45","0.8832"
"2019-01-07 03:00","0.888"
"2019-01-07 03:15","0.8817"
"2019-01-07 03:30","0.8922"
"2019-01-07 03:45","0.8815"
"2019-01-07 04:00","0.881"
"2019-01-07 04:15","0.885"
"2019-01-07 04:30","0.8901"
"2019-01-07 04:45","0.8825"
"2019-01-07 05:00","0.8724"
"2019-01-07 05:15","0.8784"
"2019-01-07 05:30","0.917"
"2019-01-07 05:45","0.9133"
"2019-01-07 06:00","0.8782"
"2019-01-07 06:15","0.8805"
"2019-01-07 06:30","0.8879"
"2019-01-07 06:45","0.8942"
"2019-01-07 07:00","0.9038"
"2019-01-07 07:15","0.8891"
"2019-01-07 07:30","0.9049"
"2019-01-07 07:45","0.901"
"2019-01-07 08:00","0.9159"
"2019-01-07 08:15","0.9288"
"2019-01-07 08:30","0.9165"
"2019-01-07 08:45","0.939"
"2019-01-07 09:00","0.974"
"2019-01-07 09:15","0.974"
"2019-01-07 09:30","0.9671"
"2019-01-07 09:45","0.9443"
"2019-01-07 10:00","0.9547"
"2019-01-07 10:15","0.9871"
"2019-01-07 10:30","0.9562"
"2019-01-07 10:45","0.9527"
"2019-01-07 11:00","0.9494"
"2019-01-07 11:15","0.973"
"2019-01-07 11:30","0.9772"
"2019-01-07 11:45","0.9651"
"2019-01-07 12:00","0.9679"
"2019-01-07 12:15","0.968"
"2019-01-07 12:30","0.9646"
"2019-01-07 12:45","0.9639"
"2019-01-07 13:00","0.9577"
"2019-01-07 13:15","0.984"
"2019-01-07 13:30","0.9734"
"2019-01-07 13:45","0.9717"
"2019-01-07 14:00","0.9566"
"2019-01-07 14:15","0.9767"
"2019-01-07 14:30","0.968"
"2019-01-07 14:45","0.9812"
"2019-01-07 15:00","0.976"
"2019-01-07 15:15","0.9751"
"2019-01-07 15:30","0.9816"
"2019-01-07 15:45","0.9632"
"2019-01-07 16:00","0.9751"
"2019-01-07 16:15","0.9642"
"2019-01-07 16:30","0.9599"
"2019-01-07 16:45","0.9631"
"2019-01-07 17:00","0.934"
"2019-01-07 17:15","0.9426"
"2019-01-07 17:30","0.913"
"2019-01-07 17:45","0.9625"
"2019-01-07 18:00","0.9671"
"2019-01-07 18:15","0.9802"
"2019-01-07 18:30","0.9785"
"2019-01-07 18:45","0.9847"
"2019-01-07 19:00","0.9539"
"2019-01-07 19:15","0.9483"
"2019-01-07 19:30","0.9331"
"2019-01-07 19:45","0.9373"
"2019-01-07 20:00","0.9613"
"2019-01-07 20:15","0.9637"
"2019-01-07 20:30","0.9356"
"2019-01-07 20:45","0.9015"
"2019-01-07 21:00","0.9056"
"2019-01-07 21:15","0.9027"
"2019-01-07 21:30","0.9026"
