"Time stamp","Interruptor Principal   (A)","Lavaloza   (A)","Tablero A   (A)","Tablero B   (A)","Tablero C   (A)","Tablero D   (A)","Tablero E   (A)"
"2018-07-03 06:00","20.52","0.0","0.0","13.47","1.74","4.43","3.12"
"2018-07-03 06:15","12.84","0.0","0.0","5.79","1.78","4.34","3.12"
"2018-07-03 06:30","17.08","0.0","0.0","10.95","1.71","2.98","3.12"
"2018-07-03 06:45","16.88","0.0","0.0","10.04","1.73","4.19","3.25"
"2018-07-03 07:00","16.67","0.0","0.0","9.3","1.79","4.46","3.13"
"2018-07-03 07:15","19.25","0.0","0.0","12.07","1.77","4.33","3.14"
"2018-07-03 07:30","18.62","0.0","0.0","12.46","1.69","2.85","3.01"
"2018-07-03 07:45","22.53","0.0","0.0","15.49","1.71","4.13","3.22"
"2018-07-03 08:00","22.56","0.0","0.0","15.27","1.81","4.26","3.23"
"2018-07-03 08:15","14.37","0.0","0.0","7.55","1.72","4.25","3.1"
"2018-07-03 08:30","22.93","0.0","0.0","16.55","1.61","3.0","3.02"
"2018-07-03 08:45","22.46","0.0","0.0","15.07","1.69","4.32","3.11"
"2018-07-03 09:00","25.57","0.0","2.16","14.42","3.57","4.48","3.23"
"2018-07-03 09:15","42.05","5.72","2.51","5.67","9.54","4.41","3.26"
"2018-07-03 09:30","97.79","23.01","3.17","18.17","6.69","2.55","2.9"
"2018-07-03 09:45","51.06","0.0","6.95","12.87","8.37","4.17","2.86"
"2018-07-03 10:00","89.66","5.73","6.39","10.69","7.33","4.4","3.0"
"2018-07-03 10:15","70.84","0.0","6.64","12.89","4.91","4.46","3.0"
"2018-07-03 10:30","94.08","5.72","6.62","16.65","4.92","3.52","2.87"
"2018-07-03 10:45","135.99","17.31","6.74","17.96","5.08","3.62","3.01"
"2018-07-03 11:00","188.56","17.3","6.85","22.08","4.97","4.43","3.14"
"2018-07-03 11:15","103.63","0.0","6.25","15.74","3.87","4.37","2.9"
"2018-07-03 11:30","176.42","23.16","7.04","26.58","4.74","4.56","3.1"
"2018-07-03 11:45","171.95","22.04","8.49","18.05","5.26","4.51","30.04"
"2018-07-03 12:00","179.04","16.49","12.04","23.06","4.96","3.95","45.99"
"2018-07-03 12:15","141.58","0.0","11.6","19.74","6.47","3.95","45.91"
"2018-07-03 12:30","188.92","0.0","11.28","29.7","7.47","7.87","45.95"
"2018-07-03 12:45","174.56","22.5","11.6","15.3","5.7","8.44","45.73"
"2018-07-03 13:00","297.14","61.23","12.06","29.48","15.03","8.52","45.88"
"2018-07-03 13:15","227.01","18.17","11.48","26.21","18.46","8.7","45.84"
"2018-07-03 13:30","247.22","36.82","11.41","29.17","19.42","8.68","45.38"
"2018-07-03 13:45","148.15","5.79","11.37","18.84","18.57","8.77","45.01"
"2018-07-03 14:00","214.77","27.51","11.67","27.62","18.74","8.73","44.82"
"2018-07-03 14:15","227.87","26.72","11.56","21.67","18.79","8.79","44.68"
"2018-07-03 14:30","285.37","51.36","11.62","26.19","19.29","8.77","44.86"
"2018-07-03 14:45","234.63","32.97","11.35","17.4","18.78","8.91","44.72"
"2018-07-03 15:00","247.57","49.49","11.55","24.85","18.75","8.92","44.62"
"2018-07-03 15:15","244.88","42.36","11.59","25.12","19.77","8.91","44.64"
"2018-07-03 15:30","202.45","21.32","10.55","20.32","18.24","8.48","41.68"
"2018-07-03 15:45","201.26","25.23","11.4","21.02","18.91","8.88","44.93"
"2018-07-03 16:00","293.03","60.88","11.52","28.14","18.33","8.89","44.92"
"2018-07-03 16:15","254.23","19.58","11.8","28.78","18.78","8.71","44.89"
"2018-07-03 16:30","306.65","18.76","11.79","29.5","19.46","8.63","44.9"
"2018-07-03 16:45","212.98","17.0","11.77","21.07","17.72","8.66","44.82"
"2018-07-03 17:00","179.1","25.69","11.69","29.08","9.45","8.72","44.86"
"2018-07-03 17:15","124.88","0.0","11.61","27.56","5.19","8.73","45.16"
"2018-07-03 17:30","196.59","31.22","11.39","25.06","6.31","8.66","45.13"
"2018-07-03 17:45","224.56","47.75","11.4","25.7","5.49","8.95","45.02"
"2018-07-03 18:00","198.06","29.55","10.95","26.33","6.57","8.92","67.77"
"2018-07-03 18:15","233.56","43.87","10.64","23.86","5.28","8.92","95.63"
"2018-07-03 18:30","222.44","43.94","10.58","21.88","4.39","8.99","75.8"
"2018-07-03 18:45","225.95","38.02","10.33","22.49","4.55","8.98","59.93"
"2018-07-03 19:00","221.8","53.8","10.24","18.5","3.69","8.85","69.89"
"2018-07-03 19:15","196.86","15.32","10.18","22.18","5.19","8.75","59.19"
"2018-07-03 19:30","283.65","51.9","10.39","21.6","4.69","8.69","62.17"
"2018-07-03 19:45","248.56","31.18","10.28","18.26","4.26","8.69","66.61"
"2018-07-03 20:00","227.75","16.99","10.45","21.1","4.24","8.68","58.35"
"2018-07-03 20:15","147.09","0.0","10.57","21.57","2.4","8.69","63.07"
"2018-07-03 20:30","139.4","0.0","10.34","18.64","2.04","8.69","65.95"
"2018-07-03 20:45","90.34","0.0","10.24","18.03","1.76","8.76","58.46"
"2018-07-03 21:00","39.46","0.0","2.07","17.89","1.75","1.82","10.78"
"2018-07-03 21:15","20.21","0.0","0.685","14.26","1.73","1.89","3.1"
"2018-07-03 21:30","15.94","0.0","0.0","10.37","1.75","1.56","3.11"
"2018-07-03 21:45","16.09","0.0","0.0","10.59","1.74","1.55","2.98"
"2018-07-03 22:00","19.81","0.0","0.0","13.85","1.85","1.56","3.2"
"2018-07-03 22:15","21.05","0.0","0.0","14.78","1.8","1.86","3.12"
"2018-07-03 22:30","15.11","0.0","0.0","9.28","1.93","2.16","3.11"
"2018-07-03 22:45","19.83","0.0","0.0","13.78","1.76","1.84","3.09"
"2018-07-03 23:00","10.25","0.0","0.0","4.72","1.78","2.16","3.09"
"2018-07-03 23:15","17.31","0.0","0.0","11.4","1.71","2.17","3.24"
"2018-07-03 23:30","10.56","0.0","0.0","4.94","1.79","1.87","3.1"
"2018-07-03 23:45","18.61","0.0","0.0","12.83","1.85","1.24","3.12"
"2018-07-04 00:00","10.12","0.0","0.0","5.01","1.71","1.23","3.09"
"2018-07-04 00:15","16.66","0.0","0.0","11.21","1.72","1.21","3.06"
"2018-07-04 00:30","12.58","0.0","0.0","6.75","1.79","1.99","3.14"
"2018-07-04 00:45","14.71","0.0","0.0","8.96","1.71","1.85","3.11"
"2018-07-04 01:00","12.65","0.0","0.0","6.95","1.73","1.82","3.08"
"2018-07-04 01:15","11.53","0.0","0.0","5.93","1.8","1.85","3.15"
"2018-07-04 01:30","17.58","0.0","0.0","11.97","1.84","1.23","3.1"
"2018-07-04 01:45","9.71","0.0","0.0","4.6","1.76","1.54","2.92"
"2018-07-04 02:00","17.07","0.0","0.0","11.66","1.72","1.21","3.19"
"2018-07-04 02:15","10.62","0.0","0.0","5.01","1.72","1.96","3.22"
"2018-07-04 02:30","17.52","0.0","0.0","9.98","3.41","2.11","3.13"
"2018-07-04 02:45","12.89","0.0","0.0","7.28","1.79","1.82","3.0"
"2018-07-04 03:00","10.71","0.0","0.0","5.26","1.81","1.53","3.13"
"2018-07-04 03:15","18.12","0.0","0.0","12.68","1.78","1.23","3.12"
"2018-07-04 03:30","15.66","0.0","0.0","10.22","1.73","1.21","3.01"
"2018-07-04 03:45","16.96","0.0","0.0","11.23","1.75","1.81","3.2"
"2018-07-04 04:00","16.79","0.0","0.0","10.93","1.73","2.14","3.19"
"2018-07-04 04:15","21.28","0.0","0.0","15.34","1.68","1.84","2.94"
"2018-07-04 04:30","12.56","0.0","0.0","7.48","1.73","0.926","3.02"
"2018-07-04 04:45","16.54","0.0","0.0","11.33","1.75","1.18","3.21"
"2018-07-04 05:00","11.47","0.0","0.0","5.79","1.74","1.8","3.1"
"2018-07-04 05:15","17.63","0.0","0.0","11.72","1.69","2.12","3.13"
"2018-07-04 05:30","10.84","0.0","0.0","5.31","1.81","1.49","3.11"
"2018-07-04 05:45","15.66","0.0","0.0","10.45","1.8","0.617","3.12"
"2018-07-04 06:00","12.04","0.0","0.0","6.95","1.7","1.19","3.15"
"2018-07-04 06:15","15.38","0.0","0.0","9.65","1.66","2.11","3.14"
"2018-07-04 06:30","11.38","0.0","0.0","5.78","1.73","2.14","3.12"
"2018-07-04 06:45","14.81","0.0","0.0","9.39","1.72","1.23","3.22"
"2018-07-04 07:00","12.26","0.0","0.0","7.27","1.74","0.591","3.16"
"2018-07-04 07:15","16.15","0.0","0.0","10.38","1.75","1.8","3.12"
"2018-07-04 07:30","10.61","0.0","0.0","5.11","1.87","1.81","3.11"
"2018-07-04 07:45","13.02","0.0","0.0","7.42","1.68","1.83","3.09"
"2018-07-04 08:00","15.24","0.0","0.0","10.09","1.78","0.925","3.1"
"2018-07-04 08:15","10.11","0.0","0.0","5.19","1.66","1.18","3.0"
"2018-07-04 08:30","16.27","0.0","0.0","10.49","1.77","1.81","3.1"
"2018-07-04 08:45","13.14","0.0","0.758","6.85","1.78","1.98","3.0"
"2018-07-04 09:00","18.77","0.0","4.29","3.75","5.18","1.54","3.12"
"2018-07-04 09:15","111.15","28.82","6.81","4.02","8.56","0.904","3.11"
"2018-07-04 09:30","71.17","5.79","5.75","11.29","5.57","1.52","2.79"
"2018-07-04 09:45","63.2","0.0","6.52","12.87","6.68","1.54","2.8"
"2018-07-04 10:00","61.92","0.0","7.23","13.02","5.35","2.14","2.92"
"2018-07-04 10:15","55.36","5.83","7.43","15.06","4.99","1.57","3.11"
"2018-07-04 10:30","59.5","0.0","6.79","13.15","4.83","1.25","3.03"
